bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
4,4.5,2421,2297.0,2,68,1,0,0,1,5.65,776483.0,0
6,5.0,3609,1519.0,1,99,1,1,0,1,3.24,1123441.0,1
3,3.0,1837,3691.0,1,73,1,1,0,1,8.87,552426.0,0
3,4.0,2773,6111.0,1,87,0,1,0,1,3.18,752480.0,0
4,5.0,2473,1590.0,2,72,0,1,0,0,8.25,755348.0,0
3,3.5,3024,1726.0,1,12,1,0,0,1,10.21,849533.0,1
4,5.0,2483,4313.0,1,107,0,1,0,1,2.1,725463.0,0
3,3.0,2346,5733.0,2,30,1,0,0,1,3.18,761757.0,0
5,5.0,3565,3256.0,2,37,1,0,0,1,7.02,1042567.0,1
5,5.0,3450,2162.0,1,117,1,1,0,0,9.05,912015.0,1
4,4.5,3039,3077.0,1,82,1,0,0,1,10.29,882043.0,1
2,2.0,1453,4742.0,1,46,1,1,0,0,19.18,408740.0,0
5,5.0,3533,5062.0,2,15,1,0,0,1,5.61,1048334.0,1
5,5.0,3751,4565.0,1,6,1,0,1,1,6.43,1157482.0,1
2,2.0,1505,1547.0,1,38,1,0,0,1,8.02,496267.0,0
5,5.0,3545,8664.0,2,113,1,1,0,1,11.08,1027675.0,1
3,3.5,2089,1841.0,2,62,1,1,0,0,11.55,575432.0,0
6,5.0,3892,2187.0,2,5,1,0,1,0,21.06,905407.0,1
3,4.0,2218,4246.0,2,9,1,1,1,0,15.74,664690.0,0
5,5.0,3311,2554.0,2,107,1,0,0,1,6.84,871136.0,1
4,5.0,3785,3677.0,2,37,0,0,0,1,3.64,1108628.0,1
4,4.0,2930,7788.0,3,25,0,1,0,1,3.16,863583.0,1
3,3.5,2465,2947.0,1,37,0,0,0,0,17.03,714600.0,0
4,4.0,3675,5639.0,2,102,1,1,0,0,18.75,936188.0,1
3,3.5,1672,10443.0,2,105,0,1,0,1,4.85,716462.0,0
2,2.0,1442,1597.0,1,69,0,0,0,1,2.83,587776.0,0
2,2.5,1618,3123.0,2,40,1,1,0,0,11.77,462612.0,0
4,4.0,3420,3067.0,2,4,1,1,1,0,14.29,914178.0,1
3,3.0,1902,3169.0,2,48,1,0,0,0,17.86,532141.0,0
5,5.0,3318,8019.0,1,99,0,0,1,1,8.04,1097636.0,1
5,5.0,3548,5651.0,1,65,0,0,0,0,14.83,887837.0,1
4,4.0,2858,1617.0,1,15,0,1,0,1,7.98,848447.0,1
3,3.0,1779,7445.0,1,19,1,1,0,1,4.54,673383.0,0
3,3.5,1816,3986.0,2,60,1,0,1,1,9.49,586016.0,0
2,3.0,2414,1625.0,1,9,0,0,1,1,4.31,728036.0,0
3,3.5,2602,5203.0,2,106,1,0,0,1,8.84,727741.0,0
3,3.0,1807,6413.0,2,78,1,1,0,1,4.74,593449.0,0
2,2.0,1233,1890.0,1,78,1,0,0,0,14.15,329953.0,0
3,3.0,2512,6524.0,2,25,1,0,0,1,2.76,823411.0,1
4,4.5,3495,3063.0,2,17,1,1,0,1,12.74,1041558.0,1
2,3.0,2224,3325.0,2,30,1,0,0,0,20.88,595549.0,0
4,5.0,3132,5553.0,1,38,1,1,0,0,15.21,851472.0,1
4,4.0,3581,5627.0,2,10,1,1,1,1,6.56,1009045.0,1
2,2.5,1576,2684.0,1,21,1,0,0,1,8.86,544248.0,0
3,3.0,3056,7760.0,2,15,0,0,0,1,10.64,968648.0,1
5,5.0,4175,1629.0,2,112,1,0,1,1,7.14,1064129.0,1
3,3.0,2394,5059.0,1,89,1,0,0,1,11.3,672249.0,0
5,5.0,4139,7400.0,3,69,1,1,0,0,21.38,981505.0,1
3,3.0,2527,4695.0,2,20,1,0,0,0,14.69,676496.0,0
5,5.0,3088,3935.0,2,121,1,1,0,1,8.5,930760.0,1
6,5.0,3975,3018.0,2,58,1,0,0,0,12.66,1063861.0,1
5,5.0,3710,11632.0,3,13,1,1,0,1,2.29,1164817.0,1
4,4.0,2515,2718.0,1,54,0,1,0,1,6.95,680942.0,0
4,4.0,3234,9716.0,2,6,0,1,1,1,6.75,934265.0,1
3,3.0,2503,1805.0,1,29,1,1,0,0,15.16,684499.0,0
1,2.0,1517,5641.0,2,99,1,0,0,1,3.5,551220.0,0
2,2.0,1797,8172.0,1,58,1,1,0,1,5.35,567414.0,0
3,3.5,3032,4722.0,1,19,1,0,0,1,7.88,892754.0,1
4,4.0,2922,1510.0,1,69,1,1,0,1,2.39,863866.0,1
3,3.0,1147,1620.0,1,25,1,0,0,0,25.57,250000.0,0
3,3.0,2787,1709.0,2,36,1,0,0,1,2.2,736254.0,0
3,4.0,2763,1827.0,3,19,0,0,0,1,6.58,742802.0,0
6,5.0,3973,2821.0,1,73,1,1,0,1,5.84,1125775.0,1
3,3.5,2157,3060.0,1,11,1,1,0,1,3.22,640112.0,0
4,4.0,3013,2170.0,2,18,1,0,0,1,6.23,926537.0,1
5,5.0,3535,4464.0,2,58,1,0,0,1,8.24,945378.0,1
3,4.0,2661,2441.0,1,6,1,0,1,1,2.94,887050.0,1
3,4.0,2686,3096.0,1,71,1,1,0,1,3.63,786689.0,0
3,3.0,1979,4725.0,3,14,0,1,0,0,12.07,531318.0,0
5,5.0,3968,2096.0,2,5,0,0,1,0,22.13,926891.0,1
3,3.0,1662,8514.0,2,97,1,1,0,1,3.8,667674.0,0
3,4.0,2671,3823.0,1,79,1,0,0,0,17.9,675005.0,0
4,4.5,3376,3631.0,1,55,0,1,0,1,2.89,947783.0,1
4,4.5,2838,5709.0,2,30,1,1,0,1,2.98,920601.0,1
6,5.0,4436,3168.0,2,6,1,0,1,1,10.96,1216041.0,1
5,5.0,3780,2674.0,2,38,1,1,0,1,8.62,1036745.0,1
4,4.5,3053,1734.0,3,25,1,1,0,1,7.53,822588.0,1
6,5.0,4005,1835.0,2,21,1,0,0,1,3.49,1152577.0,1
4,4.5,2853,1862.0,2,48,1,0,0,1,5.3,915979.0,1
5,5.0,4011,4418.0,1,26,1,1,0,0,21.99,1008782.0,1
6,5.0,4514,6306.0,1,12,1,0,0,1,8.76,1318997.0,1
3,3.0,2614,3088.0,1,45,1,1,1,0,22.31,681740.0,0
4,4.5,3503,3949.0,1,23,1,0,0,1,2.59,1007532.0,1
3,3.5,2908,2404.0,1,18,1,1,0,0,14.56,751759.0,0
3,4.0,2434,9811.0,2,4,0,1,1,0,13.76,730746.0,0
3,3.0,2432,2043.0,2,47,1,0,0,0,18.03,664903.0,0
4,4.0,3555,2810.0,2,56,0,0,0,1,12.03,789476.0,0
4,4.0,2444,6741.0,2,11,1,0,0,1,8.25,691212.0,0
6,5.0,4830,2545.0,1,68,1,0,0,1,12.0,1280775.0,1
3,3.0,2580,2039.0,1,68,1,0,0,1,7.65,754150.0,0
3,3.5,2254,5524.0,2,40,1,0,1,0,13.67,653296.0,0
3,3.5,2725,1730.0,1,52,1,0,0,1,6.45,798048.0,1
5,5.0,3575,4392.0,3,67,1,0,0,1,5.02,1110438.0,1
3,3.5,1867,2064.0,2,125,1,0,0,1,12.0,625882.0,0
4,5.0,3670,2463.0,1,3,1,1,1,0,29.18,891440.0,1
4,4.5,3601,1618.0,3,42,1,1,0,1,4.27,1038100.0,1
5,5.0,4432,2490.0,2,19,0,1,0,0,23.02,1120242.0,1
3,3.0,3066,6040.0,3,15,1,1,0,1,7.14,922255.0,1
3,3.0,2881,9735.0,1,11,1,1,0,1,15.2,859745.0,1
5,5.0,4168,2596.0,2,109,0,1,1,1,0.81,1118216.0,1
2,3.0,1778,1843.0,1,23,0,0,0,1,6.55,616268.0,0
4,4.5,2994,8142.0,1,30,0,0,0,0,18.44,763674.0,0
4,4.0,3339,7522.0,1,51,1,0,0,0,13.76,949231.0,1
3,3.5,1351,1794.0,2,80,1,1,0,0,20.26,424306.0,0
5,5.0,4380,7329.0,2,2,1,0,1,0,13.29,1158795.0,1
2,2.0,1599,3900.0,1,80,1,0,0,1,6.65,522349.0,0
5,5.0,3980,5578.0,2,7,1,0,1,1,2.14,1138997.0,1
3,3.0,2790,3859.0,1,36,0,0,0,0,21.91,723084.0,0
4,4.5,4219,1766.0,3,46,1,1,0,1,10.28,1109484.0,1
3,4.0,2747,2495.0,2,35,0,0,0,1,6.2,802815.0,1
4,5.0,2969,1924.0,3,107,0,1,0,1,9.91,920192.0,1
4,4.0,2991,2645.0,1,27,1,1,0,1,8.47,863314.0,1
4,4.0,2417,2850.0,1,38,0,0,0,1,8.85,682103.0,0
3,4.0,2276,5109.0,1,46,1,0,0,1,3.26,807196.0,1
3,4.0,2711,2436.0,1,40,1,1,0,1,6.33,825005.0,1
4,4.0,3201,2729.0,3,13,1,1,0,1,2.46,1013490.0,1
3,4.0,2721,3302.0,1,49,1,0,1,1,9.21,885496.0,1
4,4.0,2694,2728.0,2,125,1,0,0,0,15.69,725311.0,0
3,3.0,2993,3279.0,1,11,1,0,0,1,8.5,854085.0,1
4,4.0,2696,8850.0,1,8,1,0,1,1,6.59,898254.0,1
6,5.0,4273,1825.0,2,91,1,1,0,0,10.95,1163305.0,1
3,3.5,2370,7848.0,2,48,0,1,0,1,8.28,727394.0,0
5,5.0,3276,5573.0,2,7,0,1,1,1,4.22,1002677.0,1
3,3.0,2811,2180.0,3,61,1,0,0,1,7.54,721819.0,0
3,3.0,2209,3576.0,1,111,1,1,0,1,7.63,728553.0,0
2,2.5,1429,1932.0,2,28,0,1,1,1,3.49,475912.0,0
4,5.0,2138,5485.0,1,25,0,0,0,0,17.69,645186.0,0
3,3.0,2624,3550.0,2,8,1,1,1,1,3.51,829514.0,1
3,3.0,2365,2994.0,3,63,0,1,1,0,22.62,544402.0,0
5,5.0,3932,6918.0,2,27,1,1,0,1,3.82,1159614.0,1
2,3.0,1791,2350.0,1,20,1,0,0,0,30.44,384815.0,0
4,4.0,3122,3989.0,1,12,1,1,0,1,10.63,911551.0,1
2,2.0,1723,2610.0,3,61,0,0,0,1,1.85,509058.0,0
5,5.0,4189,9412.0,1,23,1,1,0,0,22.44,1036004.0,1
4,4.5,2780,5293.0,2,88,1,1,0,1,2.98,865927.0,1
3,3.5,2718,3858.0,1,35,1,1,0,0,18.91,669500.0,0
3,4.0,2859,2423.0,2,42,1,1,0,0,18.02,748132.0,0
2,2.5,1587,2724.0,2,120,1,1,0,0,11.71,504545.0,0
3,3.5,2559,4322.0,1,114,1,1,0,0,16.42,727633.0,0
4,4.0,2917,1697.0,2,105,1,0,0,1,9.48,713577.0,0
3,4.0,3987,2497.0,1,90,1,1,0,0,12.42,955869.0,1
2,2.5,1812,4031.0,2,61,0,0,0,0,14.41,522933.0,0
6,5.0,3999,11475.0,1,82,1,0,0,1,9.09,1197028.0,1
2,3.0,1267,1605.0,2,51,1,0,0,1,1.66,493169.0,0
4,4.0,3159,1633.0,2,69,1,1,0,0,15.88,692273.0,0
5,5.0,3567,2018.0,2,45,1,1,0,1,10.01,1028567.0,1
3,3.5,2257,2328.0,3,25,1,1,0,1,6.38,765961.0,0
3,3.0,2356,7662.0,1,9,1,0,1,1,7.25,747257.0,0
4,4.5,2978,2952.0,1,27,1,0,1,0,11.15,768467.0,0
4,4.5,3439,1936.0,2,16,0,0,0,1,2.15,1018035.0,1
4,4.0,2576,1523.0,2,15,1,0,0,1,9.62,824541.0,1
4,5.0,2955,2055.0,1,106,1,1,1,1,12.13,824148.0,1
5,5.0,3170,4877.0,2,68,0,0,0,1,3.2,1021419.0,1
3,3.0,2243,4068.0,2,113,1,1,0,0,24.64,556175.0,0
1,1.5,1014,7782.0,2,59,1,0,1,1,6.27,469433.0,0
2,2.5,1166,2196.0,2,16,1,1,0,1,2.89,508495.0,0
4,4.0,3002,8256.0,2,69,1,1,0,1,5.41,907739.0,1
3,3.5,1982,2783.0,1,8,1,1,1,1,12.14,654893.0,0
2,3.0,1751,1609.0,2,30,0,0,1,1,3.13,553342.0,0
3,3.0,2316,1844.0,1,50,1,1,1,0,10.87,633143.0,0
4,5.0,3967,1585.0,2,115,1,1,0,1,3.7,1131505.0,1
4,4.5,3077,2013.0,2,125,0,1,0,1,4.94,868620.0,1
3,3.5,2494,1725.0,2,65,1,1,0,1,11.95,748560.0,0
4,4.0,2952,2226.0,1,43,1,0,0,1,2.45,916894.0,1
4,4.0,2832,12068.0,2,92,1,0,0,0,15.45,838782.0,1
6,5.0,4642,1516.0,1,29,1,1,0,1,3.1,1262886.0,1
2,3.0,1515,4566.0,1,102,1,0,1,1,11.63,620708.0,0
3,3.0,2954,2929.0,1,109,1,1,0,1,6.77,818465.0,1
2,2.5,2036,6406.0,2,39,0,1,0,1,14.71,599929.0,0
5,5.0,3965,4382.0,1,57,0,0,0,1,2.35,1154502.0,1
3,3.0,2734,1988.0,1,23,0,1,0,0,9.38,639763.0,0
2,2.0,1785,1672.0,2,93,1,0,1,1,11.59,524154.0,0
6,5.0,4515,2837.0,2,45,1,1,0,1,8.89,1190020.0,1
2,2.0,1028,4123.0,1,11,0,0,0,1,3.31,398868.0,0
3,3.0,2229,14652.0,2,87,1,0,0,0,21.31,660719.0,0
3,3.0,1578,2689.0,1,13,1,0,0,1,7.8,559419.0,0
3,3.0,2679,4956.0,2,46,1,1,0,0,19.2,692522.0,0
3,4.0,3160,1550.0,1,7,1,0,1,0,15.18,791948.0,1
3,3.0,2222,2050.0,2,21,1,1,0,1,7.3,699069.0,0
3,4.0,2306,2062.0,1,91,1,0,0,1,4.52,735792.0,0
5,5.0,4056,9273.0,2,58,1,1,0,1,3.07,1111374.0,1
3,3.0,1629,2531.0,2,6,0,1,1,0,9.72,504917.0,0
4,4.0,3296,3551.0,2,70,1,1,0,1,0.99,973523.0,1
4,4.0,3410,1617.0,1,91,1,0,0,0,16.4,680992.0,0
4,4.0,2787,4116.0,1,26,1,0,0,0,12.13,790607.0,0
4,4.0,2252,2265.0,3,47,0,0,0,1,7.28,706420.0,0
4,4.0,2798,3218.0,1,71,1,1,0,1,7.79,846790.0,1
5,5.0,3319,3932.0,1,73,1,0,0,1,4.83,990408.0,1
3,3.0,2427,8598.0,1,21,1,0,0,0,21.23,696816.0,0
4,4.0,2900,6670.0,3,8,1,0,1,1,3.51,932833.0,1
4,5.0,4128,3592.0,2,57,1,0,0,1,6.45,1173568.0,1
2,3.0,2189,5344.0,1,70,1,0,1,0,9.77,713892.0,0
3,3.0,2104,1681.0,2,58,1,1,0,1,11.72,608528.0,0
4,4.5,3917,5596.0,1,75,1,1,0,1,2.75,1046438.0,1
3,3.0,2769,2382.0,1,42,1,1,0,1,9.32,811032.0,1
3,3.0,1295,6179.0,3,11,1,0,0,1,6.13,527881.0,0
3,3.5,2961,1951.0,1,55,1,1,0,0,22.86,778693.0,0
5,5.0,3804,2611.0,1,121,1,0,0,0,14.24,976375.0,1
3,4.0,2856,4700.0,3,23,1,0,0,0,13.46,798448.0,1
3,3.0,2146,2315.0,1,107,1,1,0,1,5.08,710341.0,0
4,4.0,3194,17274.0,2,42,0,0,0,1,2.68,1108449.0,1
3,4.0,3143,4200.0,1,64,1,1,0,1,2.91,844531.0,1
3,3.5,2850,6101.0,2,53,1,1,0,0,17.21,782372.0,0
4,4.0,3671,2798.0,1,84,1,1,0,0,15.2,818912.0,1
4,5.0,2470,2943.0,2,6,1,0,1,1,3.63,780060.0,0
4,4.0,1719,1726.0,2,97,1,1,0,1,3.77,619255.0,0
3,3.5,2447,4797.0,2,15,1,1,1,0,20.81,645679.0,0
5,5.0,4194,3333.0,1,58,1,0,0,0,14.04,944201.0,1
3,3.0,2302,14008.0,2,75,0,1,0,1,7.33,873279.0,1
3,3.0,2959,1961.0,2,20,1,1,0,0,26.09,722142.0,0
5,5.0,4041,1770.0,1,12,1,1,0,1,9.0,1103568.0,1
4,4.0,2785,2533.0,2,85,1,0,0,1,7.48,858655.0,1
3,3.0,2488,6566.0,2,3,0,0,1,1,5.18,767828.0,0
4,5.0,3529,2765.0,1,50,1,0,0,0,6.72,804783.0,1
4,4.5,2148,3415.0,2,91,1,1,0,1,2.0,718812.0,0
4,4.0,3923,2493.0,1,17,0,0,0,1,10.69,1038681.0,1
5,5.0,4105,1809.0,2,28,0,0,1,1,6.69,1142640.0,1
5,5.0,3817,1635.0,1,55,0,1,0,1,4.18,1069009.0,1
2,2.5,1635,7085.0,1,43,0,1,0,1,6.52,572266.0,0
4,4.5,3216,1728.0,1,16,1,0,0,0,22.48,878325.0,1
5,5.0,4089,1588.0,2,47,0,1,0,0,9.87,1087716.0,1
2,2.5,862,6143.0,2,7,1,0,1,1,3.82,583118.0,0
2,2.0,1943,4122.0,1,90,1,1,0,1,6.42,609875.0,0
2,2.0,1421,1991.0,3,109,1,0,0,0,24.41,349813.0,0
4,4.0,2387,4555.0,1,15,1,0,0,1,2.35,826561.0,1
3,3.5,2198,3733.0,3,79,1,1,0,1,7.01,715430.0,0
1,2.0,1066,4023.0,3,60,0,1,0,1,2.88,422466.0,0
3,3.0,2868,5450.0,2,31,1,1,0,1,4.48,954601.0,1
3,3.0,2259,4404.0,2,68,1,1,0,1,2.84,748150.0,0
4,4.0,3866,3691.0,2,99,1,0,0,1,7.57,1058917.0,1
4,4.0,3047,14439.0,1,25,1,1,0,1,5.09,980414.0,1
4,4.0,2469,2380.0,1,36,0,0,0,0,22.95,647240.0,0
4,5.0,3492,3627.0,2,50,1,0,0,0,14.29,898785.0,1
3,3.5,2208,4107.0,1,48,1,1,0,1,9.27,692129.0,0
3,4.0,2172,3115.0,1,46,0,1,0,1,7.83,707743.0,0
3,3.0,2501,4698.0,2,38,1,1,0,1,9.33,727999.0,0
4,4.0,3496,3631.0,2,73,1,1,0,1,6.37,1028440.0,1
4,4.0,2915,2797.0,2,31,1,0,0,0,17.99,731881.0,0
6,5.0,4346,1655.0,1,2,1,0,1,1,3.9,1099326.0,1
5,5.0,3816,1614.0,2,14,0,0,0,1,3.08,1050717.0,1
4,4.5,3343,2202.0,2,74,1,1,1,0,11.4,831103.0,1
2,2.0,2007,3134.0,2,32,1,0,0,1,11.84,554647.0,0
3,3.5,3071,3100.0,1,84,1,1,1,1,7.57,962455.0,1
3,3.5,2788,8536.0,1,114,1,0,1,1,7.46,887356.0,1
2,2.5,761,2126.0,1,59,1,1,0,1,10.98,381573.0,0
3,3.0,1606,2098.0,2,18,1,1,0,1,9.9,608653.0,0
2,2.5,1087,10481.0,2,13,0,0,0,1,3.45,498404.0,0
2,3.0,1569,8196.0,1,11,1,1,0,0,12.6,551102.0,0
3,3.5,1982,1569.0,1,70,1,0,0,1,3.3,669762.0,0
6,5.0,3881,5996.0,1,48,1,0,0,1,0.77,1073703.0,1
4,4.5,3179,2825.0,1,52,0,1,0,0,17.74,759655.0,0
5,5.0,3776,5238.0,1,108,1,0,0,1,11.6,970965.0,1
3,4.0,3174,4020.0,1,56,1,0,0,1,8.32,977514.0,1
4,5.0,3835,3494.0,2,115,1,1,0,1,3.08,1080155.0,1
3,3.5,1813,1591.0,2,27,1,1,0,0,18.35,527485.0,0
5,5.0,3481,2301.0,1,23,0,0,1,0,7.54,1035189.0,1
2,2.0,1575,2691.0,2,96,1,1,0,0,12.42,487772.0,0
5,5.0,3639,4007.0,2,50,1,0,0,0,8.19,976866.0,1
5,5.0,4017,3993.0,1,33,0,0,0,1,2.5,1133718.0,1
5,5.0,4040,3925.0,2,13,0,0,0,0,19.55,964550.0,1
5,5.0,3232,4644.0,1,98,1,1,0,0,18.32,803398.0,1
4,5.0,3265,3661.0,2,73,0,0,0,0,12.17,834628.0,1
6,5.0,4529,3722.0,2,114,1,0,0,0,4.96,1163992.0,1
4,4.0,3209,4189.0,2,8,0,1,1,1,10.88,936937.0,1
4,4.0,3684,2682.0,1,53,1,1,0,0,19.47,898356.0,1
2,2.0,1649,12802.0,2,17,0,1,0,0,7.46,599215.0,0
5,5.0,4070,10623.0,1,67,1,0,1,1,9.72,1185157.0,1
3,3.5,2201,5718.0,1,55,1,0,0,1,9.53,673640.0,0
3,3.5,2369,3474.0,2,3,0,0,1,0,26.27,610148.0,0
5,5.0,3458,6016.0,3,109,0,1,0,1,7.85,1053154.0,1
3,4.0,2361,3189.0,1,42,1,1,0,0,24.38,574705.0,0
5,5.0,3453,1592.0,1,4,1,0,1,0,17.49,787095.0,0
2,2.0,1275,2277.0,1,4,1,1,1,1,11.79,522048.0,0
5,5.0,3872,6006.0,2,36,1,0,0,1,8.63,1039653.0,1
4,4.5,2666,1583.0,2,53,1,1,0,0,14.32,796783.0,1
3,3.5,2437,3316.0,1,54,0,1,0,0,14.0,621855.0,0
1,1.5,1199,9831.0,1,8,1,1,1,0,11.7,449237.0,0
6,5.0,4724,1647.0,2,2,1,0,1,1,7.26,1252362.0,1
3,3.0,2529,6115.0,1,94,0,1,0,1,10.45,799684.0,1
3,3.0,1779,1741.0,2,53,1,1,0,0,6.76,553949.0,0
5,5.0,3487,5105.0,1,72,1,0,0,1,10.75,969037.0,1
2,3.0,1304,1623.0,2,28,1,1,0,1,13.39,482837.0,0
3,3.0,2262,2075.0,1,13,1,0,0,1,6.35,736148.0,0
4,4.0,3048,2043.0,2,31,1,1,0,1,5.19,839485.0,1
3,3.0,2246,1535.0,1,58,1,1,0,0,14.57,598533.0,0
4,4.0,3008,4322.0,1,26,1,1,0,1,0.55,929346.0,1
1,1.0,1493,1578.0,2,103,1,1,0,0,12.06,450927.0,0
3,3.5,3098,5233.0,1,34,1,1,0,1,2.74,946834.0,1
5,5.0,4023,15630.0,1,65,1,0,0,1,3.71,1253524.0,1
4,4.0,2952,7285.0,1,19,1,0,0,1,6.94,905610.0,1
3,4.0,2914,3464.0,2,82,1,1,0,0,19.83,773741.0,0
4,4.0,3878,4863.0,1,93,0,0,0,1,6.21,1023814.0,1
3,3.5,2495,1625.0,3,61,1,1,0,1,3.7,771791.0,0
3,3.0,2772,2964.0,1,83,1,1,0,0,11.97,681628.0,0
4,5.0,3415,6901.0,3,115,0,0,0,1,8.67,965222.0,1
3,3.0,2254,2393.0,1,53,1,1,0,1,8.24,643203.0,0
4,4.0,3475,2303.0,1,12,1,1,0,0,6.53,901065.0,1
4,5.0,3290,1583.0,2,50,1,0,0,1,14.86,942182.0,1
3,4.0,3295,4833.0,2,46,1,0,0,0,20.89,797949.0,1
2,2.5,1790,2118.0,2,55,1,1,0,1,5.15,635070.0,0
4,4.5,2668,3075.0,2,77,1,1,0,1,4.42,866104.0,1
4,4.0,2684,1657.0,1,122,1,1,0,1,3.83,882291.0,1
4,4.5,3539,10056.0,2,29,1,0,0,1,3.13,1044418.0,1
4,4.0,3553,1695.0,2,69,1,1,0,0,18.27,918439.0,1
5,5.0,3269,2557.0,2,30,1,0,0,1,10.27,951295.0,1
2,2.0,1929,5709.0,2,98,1,0,0,1,11.99,659340.0,0
3,3.0,2298,2960.0,1,86,1,1,0,1,10.13,623842.0,0
3,3.0,2345,1541.0,1,21,1,1,0,1,8.31,819139.0,1
3,3.5,2786,4588.0,1,28,0,0,0,1,6.19,816506.0,1
3,3.5,1414,1517.0,2,112,1,1,0,1,13.1,528192.0,0
4,4.0,2649,4047.0,1,95,1,0,0,1,13.89,801032.0,1
3,3.0,1724,12178.0,1,36,0,1,0,0,19.31,525695.0,0
2,2.0,1360,1900.0,1,32,0,0,0,1,4.76,531433.0,0
3,3.5,2979,3592.0,2,7,1,1,1,0,11.39,772867.0,0
3,3.5,1960,2502.0,1,115,1,1,0,1,4.4,708957.0,0
4,4.5,2889,2609.0,1,118,1,1,0,1,6.88,850600.0,1
3,3.0,2502,9175.0,1,60,1,1,0,0,19.13,738522.0,0
4,5.0,2896,3654.0,1,52,1,0,0,1,8.57,862965.0,1
5,5.0,3690,2077.0,2,9,1,0,1,1,6.08,979198.0,1
3,3.5,2104,1803.0,2,8,1,1,1,1,6.46,658996.0,0
5,5.0,3522,2589.0,2,33,1,1,0,1,3.38,987015.0,1
4,5.0,2751,1588.0,3,59,1,0,0,0,14.21,694206.0,0
5,5.0,3512,2628.0,1,21,1,1,0,1,9.05,984984.0,1
3,3.0,2048,2210.0,2,30,0,0,1,0,18.62,487910.0,0
5,5.0,4139,1872.0,2,47,0,1,0,0,2.0,1059752.0,1
5,5.0,2845,3606.0,2,14,1,0,0,1,3.12,1016595.0,1
5,5.0,4617,1531.0,1,42,1,0,0,1,3.35,1192091.0,1
4,5.0,2808,3814.0,2,47,1,0,0,0,10.84,800472.0,1
4,4.0,2168,6192.0,1,27,1,1,0,1,11.29,677209.0,0
4,4.0,3018,3151.0,1,38,1,0,0,0,16.7,825381.0,1
4,4.0,3043,2611.0,2,39,1,1,0,1,2.26,857389.0,1
4,4.0,3538,5310.0,1,56,1,0,0,0,18.76,855439.0,1
4,4.0,3064,3773.0,2,94,1,1,0,1,2.32,920643.0,1
3,3.5,2162,3627.0,2,19,1,1,0,1,8.31,625872.0,0
4,4.0,2941,4717.0,1,70,1,0,1,1,3.61,942426.0,1
4,4.5,2378,3024.0,1,45,0,1,1,1,2.07,709448.0,0
3,3.0,2819,3357.0,2,25,0,1,0,1,2.76,849162.0,1
3,3.5,2636,1882.0,3,77,1,0,0,1,1.86,851420.0,1
4,4.0,3330,1774.0,3,85,0,0,0,1,9.35,928420.0,1
2,2.5,2043,2571.0,2,86,1,0,0,1,11.13,609409.0,0
4,4.0,2836,2079.0,1,8,1,1,1,0,21.54,802425.0,1
4,4.0,2572,2854.0,1,81,1,1,0,0,17.35,769713.0,0
4,4.5,3018,1954.0,1,16,1,0,1,1,3.83,846243.0,1
4,4.5,2884,3419.0,2,57,1,1,0,1,12.11,786823.0,0
5,5.0,3731,3010.0,1,96,1,1,0,0,14.55,990615.0,1
4,4.5,2631,2219.0,1,23,1,0,0,0,11.02,682917.0,0
2,2.0,1756,1897.0,1,19,1,0,0,1,3.61,559025.0,0
3,3.0,2466,1861.0,2,12,1,1,0,1,4.58,711968.0,0
2,3.0,1411,1971.0,1,52,1,0,0,0,22.35,391715.0,0
1,1.0,1399,4741.0,1,21,1,1,0,1,4.07,446765.0,0
5,5.0,3663,6425.0,2,86,1,0,1,0,12.85,993897.0,1
3,3.5,2815,5856.0,2,13,1,1,1,1,5.17,956379.0,1
4,5.0,2607,4660.0,2,92,0,1,0,0,20.84,675324.0,0
4,4.0,2702,7409.0,1,28,0,0,0,0,30.11,655778.0,0
5,5.0,3749,2676.0,2,43,0,0,0,1,11.45,992664.0,1
4,4.5,2559,8275.0,1,37,1,1,0,0,15.95,776650.0,0
3,3.0,1452,5871.0,1,37,1,1,0,0,20.49,435325.0,0
5,5.0,3639,3513.0,2,78,1,0,0,0,26.65,805786.0,1
5,5.0,3924,9954.0,2,121,1,1,0,1,1.39,1256361.0,1
4,4.0,3281,1891.0,1,81,1,1,0,1,2.2,887763.0,1
4,4.0,3058,1895.0,2,85,1,1,1,1,3.41,866739.0,1
4,5.0,3424,5636.0,1,16,0,1,0,1,9.55,1016197.0,1
4,4.0,3050,1687.0,1,91,0,0,0,0,25.32,642858.0,0
4,4.5,3039,4507.0,2,2,1,1,1,1,6.42,935425.0,1
3,3.0,1647,3408.0,1,81,1,0,0,0,14.1,489532.0,0
4,5.0,2831,2659.0,1,106,0,0,0,1,3.11,784321.0,0
4,4.0,2976,4133.0,2,73,0,0,0,0,17.37,787069.0,0
3,3.5,2007,6137.0,1,65,1,0,1,1,9.66,595046.0,0
3,3.0,2362,3404.0,2,56,1,1,0,1,2.26,839708.0,1
3,3.0,2220,4691.0,1,91,1,1,0,0,19.74,622791.0,0
4,4.5,2786,3700.0,2,111,0,0,0,0,13.07,728067.0,0
3,4.0,2826,2354.0,2,22,1,1,1,1,12.42,807128.0,1
3,3.5,2373,3555.0,1,20,1,1,0,1,3.04,715116.0,0
5,5.0,4045,1577.0,1,106,1,0,0,0,20.02,989279.0,1
3,4.0,2033,2590.0,3,76,1,0,0,1,2.48,750151.0,0
